signal_id,symbol,direction,created_at,entry,target,stop,status,exit_timestamp,pnl_percentage,strategy_version,model_version,evaluation_mode,outcome_verified,prediction_id,provenance_id,mae,mfe,current_price,data_timestamp,original_source,net_pnl,exit_price,verification_level,original_evaluation_mode,canonical_evaluation_mode
cloud_hist_GRASIM_20260511_1,GRASIM,LONG,2026-05-10 18:30:00.000000,2974.932373046875,3272.4256103515627,2855.935078125,STOP_LOSS,2026-05-20 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_GRASIM_20260521_2,GRASIM,LONG,2026-05-20 18:30:00.000000,3144.703369140625,3459.173706054688,3018.915234375,TARGET_HIT,2026-05-30 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_GRASIM_20260803_3,GRASIM,LONG,2026-08-02 18:30:00.000000,3249.875732421875,3574.863305664063,3119.880703125,STOP_LOSS,2026-08-12 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_GRASIM_20260810_4,GRASIM,LONG,2026-08-09 18:30:00.000000,3380.5,3718.55,3245.28,TARGET_HIT,2026-08-19 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAL_20260622_0,HAL,LONG,2026-06-21 18:30:00.000000,4506.0693359375,4956.67626953125,4325.826562499999,TARGET_HIT,2026-07-01 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAL_20260721_1,HAL,LONG,2026-07-20 18:30:00.000000,4572.4345703125,5029.678027343751,4389.5371875,STOP_LOSS,2026-07-30 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAL_20260731_2,HAL,LONG,2026-07-30 18:30:00.000000,4637.103515625,5100.8138671875,4451.619375,TARGET_HIT,2026-08-09 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAL_20260806_3,HAL,LONG,2026-08-05 18:30:00.000000,4910.05029296875,5401.055322265625,4713.64828125,STOP_LOSS,2026-08-15 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAL_20260812_4,HAL,LONG,2026-08-11 18:30:00.000000,4984.89892578125,5483.388818359375,4785.50296875,TARGET_HIT,2026-08-21 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAVELLS_20260422_0,HAVELLS,LONG,2026-04-21 18:30:00.000000,1342.0106201171875,1476.2116821289064,1288.3301953125,TARGET_HIT,2026-05-01 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAVELLS_20260512_1,HAVELLS,SHORT,2026-05-11 18:30:00.000000,1184.9932861328125,1066.4939575195312,1232.393017578125,STOP_LOSS,2026-05-21 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAVELLS_20260601_2,HAVELLS,SHORT,2026-05-31 18:30:00.000000,1143.199951171875,1028.8799560546877,1188.92794921875,TARGET_HIT,2026-06-10 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAVELLS_20260707_3,HAVELLS,LONG,2026-07-06 18:30:00.000000,1225.0,1347.5,1176.0,STOP_LOSS,2026-07-16 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HAVELLS_20260730_4,HAVELLS,LONG,2026-07-29 18:30:00.000000,1261.699951171875,1387.869946289063,1211.231953125,TARGET_HIT,2026-08-08 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HCLTECH_20260630_0,HCLTECH,SHORT,2026-06-29 18:30:00.000000,1060.9683837890625,954.8715454101564,1103.4071191406251,TARGET_HIT,2026-07-09 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HCLTECH_20260713_1,HCLTECH,LONG,2026-07-12 18:30:00.000000,1208.8583984375,1329.74423828125,1160.5040625,STOP_LOSS,2026-07-22 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HCLTECH_20260721_2,HCLTECH,LONG,2026-07-20 18:30:00.000000,1239.5,1363.45,1189.9199999999998,TARGET_HIT,2026-07-30 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HCLTECH_20260727_3,HCLTECH,LONG,2026-07-26 18:30:00.000000,1295.9000244140625,1425.4900268554688,1244.0640234375,STOP_LOSS,2026-08-05 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HCLTECH_20260803_4,HCLTECH,LONG,2026-08-02 18:30:00.000000,1377.0,1514.7,1321.9199999999998,TARGET_HIT,2026-08-12 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCBANK_20260624_0,HDFCBANK,LONG,2026-06-23 18:30:00.000000,793.2000122070312,872.5200134277344,761.47201171875,TARGET_HIT,2026-07-03 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCBANK_20260706_1,HDFCBANK,LONG,2026-07-05 18:30:00.000000,829.8499755859375,912.8349731445312,796.6559765625,STOP_LOSS,2026-07-15 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCBANK_20260721_2,HDFCBANK,SHORT,2026-07-20 18:30:00.000000,761.4500122070312,685.3050109863282,791.9080126953126,TARGET_HIT,2026-07-30 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCBANK_20260728_3,HDFCBANK,SHORT,2026-07-27 18:30:00.000000,735.4000244140625,661.8600219726562,764.816025390625,STOP_LOSS,2026-08-06 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCBANK_20260807_4,HDFCBANK,SHORT,2026-08-06 18:30:00.000000,731.0,657.9,760.24,TARGET_HIT,2026-08-16 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCLIFE_20260323_0,HDFCLIFE,SHORT,2026-03-22 18:30:00.000000,589.9971313476562,530.9974182128907,613.5970166015625,TARGET_HIT,2026-04-01 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCLIFE_20260401_1,HDFCLIFE,SHORT,2026-03-31 18:30:00.000000,570.9151611328125,513.8236450195312,593.751767578125,STOP_LOSS,2026-04-10 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCLIFE_20260602_2,HDFCLIFE,SHORT,2026-06-01 18:30:00.000000,577.8405151367188,520.0564636230469,600.9541357421875,TARGET_HIT,2026-06-11 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCLIFE_20260608_3,HDFCLIFE,SHORT,2026-06-07 18:30:00.000000,562.5449829101562,506.2904846191406,585.0467822265625,STOP_LOSS,2026-06-17 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HDFCLIFE_20260730_4,HDFCLIFE,SHORT,2026-07-29 18:30:00.000000,545.4000244140625,490.8600219726563,567.216025390625,TARGET_HIT,2026-08-08 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HEROMOTOCO_20260402_0,HEROMOTOCO,SHORT,2026-04-01 18:30:00.000000,4938.85302734375,4444.967724609375,5136.4071484375,TARGET_HIT,2026-04-11 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HEROMOTOCO_20260601_1,HEROMOTOCO,SHORT,2026-05-31 18:30:00.000000,4750.0302734375,4275.02724609375,4940.031484375,STOP_LOSS,2026-06-10 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HEROMOTOCO_20260723_2,HEROMOTOCO,LONG,2026-07-22 18:30:00.000000,5098.7998046875,5608.679785156251,4894.8478125,TARGET_HIT,2026-08-01 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HEROMOTOCO_20260730_3,HEROMOTOCO,LONG,2026-07-29 18:30:00.000000,5325.0,5857.500000000001,5112.0,STOP_LOSS,2026-08-08 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HEROMOTOCO_20260805_4,HEROMOTOCO,LONG,2026-08-04 18:30:00.000000,5690.0,6259.000000000001,5462.4,TARGET_HIT,2026-08-14 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDALCO_20260611_0,HINDALCO,SHORT,2026-06-10 18:30:00.000000,1018.9842529296876,917.0858276367188,1059.743623046875,TARGET_HIT,2026-06-20 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDALCO_20260625_1,HINDALCO,SHORT,2026-06-24 18:30:00.000000,948.2532348632812,853.4279113769531,986.1833642578124,STOP_LOSS,2026-07-04 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDALCO_20260701_2,HINDALCO,SHORT,2026-06-30 18:30:00.000000,934.8233032226562,841.3409729003906,972.2162353515624,TARGET_HIT,2026-07-10 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDALCO_20260804_3,HINDALCO,LONG,2026-08-03 18:30:00.000000,1020.0,1122.0,979.2,STOP_LOSS,2026-08-13 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDALCO_20260812_4,HINDALCO,LONG,2026-08-11 18:30:00.000000,1078.5,1186.35,1035.36,TARGET_HIT,2026-08-21 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDUNILVR_20260520_0,HINDUNILVR,SHORT,2026-05-19 18:30:00.000000,2187.05419921875,1968.3487792968751,2274.5363671875,TARGET_HIT,2026-05-29 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDUNILVR_20260529_1,HINDUNILVR,SHORT,2026-05-28 18:30:00.000000,2131.816162109375,1918.6345458984376,2217.08880859375,STOP_LOSS,2026-06-07 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDUNILVR_20260702_2,HINDUNILVR,LONG,2026-07-01 18:30:00.000000,2210.60009765625,2431.660107421875,2122.17609375,TARGET_HIT,2026-07-11 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDUNILVR_20260715_3,HINDUNILVR,SHORT,2026-07-14 18:30:00.000000,2102.60009765625,1892.340087890625,2186.7041015625,STOP_LOSS,2026-07-24 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_HINDUNILVR_20260728_4,HINDUNILVR,SHORT,2026-07-27 18:30:00.000000,2022.699951171875,1820.429956054688,2103.60794921875,TARGET_HIT,2026-08-06 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIBANK_20260512_0,ICICIBANK,SHORT,2026-05-11 18:30:00.000000,1229.93115234375,1106.938037109375,1279.1283984375,TARGET_HIT,2026-05-21 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIBANK_20260611_1,ICICIBANK,LONG,2026-06-10 18:30:00.000000,1305.9898681640625,1436.5888549804688,1253.7502734375,STOP_LOSS,2026-06-20 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIBANK_20260624_2,ICICIBANK,LONG,2026-06-23 18:30:00.000000,1362.11669921875,1498.3283691406252,1307.63203125,TARGET_HIT,2026-07-03 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIBANK_20260703_3,ICICIBANK,LONG,2026-07-02 18:30:00.000000,1399.6007080078125,1539.5607788085938,1343.6166796875,STOP_LOSS,2026-07-12 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIBANK_20260717_4,ICICIBANK,LONG,2026-07-16 18:30:00.000000,1432.2257080078125,1575.4482788085938,1374.9366796875,TARGET_HIT,2026-07-26 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIGI_20260218_0,ICICIGI,LONG,2026-02-17 18:30:00.000000,1952.2872314453125,2147.515954589844,1874.1957421875,TARGET_HIT,2026-02-27 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIGI_20260319_1,ICICIGI,SHORT,2026-03-18 18:30:00.000000,1785.3212890625,1606.78916015625,1856.734140625,STOP_LOSS,2026-03-28 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIGI_20260416_2,ICICIGI,LONG,2026-04-15 18:30:00.000000,1879.5633544921875,2067.5196899414063,1804.3808203125,TARGET_HIT,2026-04-25 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIGI_20260611_3,ICICIGI,SHORT,2026-06-10 18:30:00.000000,1712.4000244140625,1541.1600219726563,1780.896025390625,STOP_LOSS,2026-06-20 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIGI_20260716_4,ICICIGI,SHORT,2026-07-15 18:30:00.000000,1623.800048828125,1461.4200439453125,1688.75205078125,TARGET_HIT,2026-07-25 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIPRULI_20260304_0,ICICIPRULI,SHORT,2026-03-03 18:30:00.000000,623.5859375,561.22734375,648.5293750000001,TARGET_HIT,2026-03-13 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIPRULI_20260320_1,ICICIPRULI,SHORT,2026-03-19 18:30:00.000000,550.1906127929688,495.1715515136719,572.1982373046875,STOP_LOSS,2026-03-29 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIPRULI_20260330_2,ICICIPRULI,SHORT,2026-03-29 18:30:00.000000,507.7877807617188,457.0090026855469,528.0992919921875,TARGET_HIT,2026-04-08 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIPRULI_20260602_3,ICICIPRULI,SHORT,2026-06-01 18:30:00.000000,480.7815246582031,432.7033721923828,500.0127856445313,STOP_LOSS,2026-06-11 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ICICIPRULI_20260610_4,ICICIPRULI,SHORT,2026-06-09 18:30:00.000000,465.7999877929688,419.2199890136719,484.43198730468754,TARGET_HIT,2026-06-19 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_IDFCFIRSTB_20260609_0,IDFCFIRSTB,LONG,2026-06-08 18:30:00.000000,73.47415924072266,80.82157516479492,70.53519287109374,TARGET_HIT,2026-06-18 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_IDFCFIRSTB_20260615_1,IDFCFIRSTB,LONG,2026-06-14 18:30:00.000000,78.1005630493164,85.91061935424806,74.97654052734374,STOP_LOSS,2026-06-24 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_IDFCFIRSTB_20260622_2,IDFCFIRSTB,LONG,2026-06-21 18:30:00.000000,80.45365142822266,88.49901657104493,77.23550537109375,TARGET_HIT,2026-07-01 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_IDFCFIRSTB_20260720_3,IDFCFIRSTB,LONG,2026-07-19 18:30:00.000000,81.54045867919922,89.69450454711915,78.27884033203125,STOP_LOSS,2026-07-29 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_IDFCFIRSTB_20260727_4,IDFCFIRSTB,LONG,2026-07-26 18:30:00.000000,84.63137817382812,93.09451599121094,81.246123046875,TARGET_HIT,2026-08-05 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDHOTEL_20260415_0,INDHOTEL,LONG,2026-04-14 18:30:00.000000,643.5339965820312,707.8873962402345,617.79263671875,TARGET_HIT,2026-04-24 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDHOTEL_20260507_1,INDHOTEL,LONG,2026-05-06 18:30:00.000000,666.13330078125,732.746630859375,639.4879687499999,STOP_LOSS,2026-05-16 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDHOTEL_20260615_2,INDHOTEL,LONG,2026-06-14 18:30:00.000000,686.7913208007812,755.4704528808594,659.31966796875,TARGET_HIT,2026-06-24 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDHOTEL_20260622_3,INDHOTEL,LONG,2026-06-21 18:30:00.000000,729.75,802.725,700.56,STOP_LOSS,2026-07-01 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDHOTEL_20260706_4,INDHOTEL,LONG,2026-07-05 18:30:00.000000,738.1500244140625,811.9650268554689,708.6240234375,TARGET_HIT,2026-07-15 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDIANB_20260408_0,INDIANB,LONG,2026-04-07 18:30:00.000000,936.5490112304688,1030.2039123535158,899.08705078125,TARGET_HIT,2026-04-17 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDIANB_20260609_1,INDIANB,LONG,2026-06-08 18:30:00.000000,856.7000122070312,942.3700134277344,822.43201171875,STOP_LOSS,2026-06-18 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDIANB_20260617_2,INDIANB,LONG,2026-06-16 18:30:00.000000,876.3499755859375,963.9849731445312,841.2959765625,TARGET_HIT,2026-06-26 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDIANB_20260703_3,INDIANB,SHORT,2026-07-02 18:30:00.000000,798.9500122070312,719.0550109863282,830.9080126953126,STOP_LOSS,2026-07-12 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDIANB_20260806_4,INDIANB,LONG,2026-08-05 18:30:00.000000,877.9000244140625,965.6900268554688,842.7840234375,TARGET_HIT,2026-08-15 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDUSINDBK_20260422_0,INDUSINDBK,LONG,2026-04-21 18:30:00.000000,868.6929321289062,955.562225341797,833.94521484375,TARGET_HIT,2026-05-01 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDUSINDBK_20260429_1,INDUSINDBK,LONG,2026-04-28 18:30:00.000000,912.2723999023438,1003.4996398925782,875.78150390625,STOP_LOSS,2026-05-08 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_INDUSINDBK_20260506_2,INDUSINDBK,LONG,2026-05-05 18:30:00.000000,945.2190551757812,1039.7409606933595,907.41029296875,TARGET_HIT,2026-05-15 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
